Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm
Little Bear,2012,lb,lb_1814,Test,NM,13,429515.1905,3702497.344,1,2013-07-23 00:00:00,2662.23,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,0.1354955,0.518989906,0.362239044,0.2964492,7.62,8.89,10.16
Little Bear,2012,lb,lb_1825,Test,NM,13,430975.1905,3702354.844,1,2013-07-10 00:00:00,891.281386,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,4.6614814,0.091154728,0.293458618,0.3694123,20.32,30.48,36.576
Little Bear,2012,lb,lb_1825,Test,NM,13,430975.1905,3702354.844,1,2013-07-23 00:00:00,891.281386,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,4.6614814,0.091154728,0.293458618,0.3694123,7.62,8.89,10.16
Little Bear,2012,lb,lb_1838,Test,NM,13,430892.6905,3702269.844,1,2013-07-10 00:00:00,965.777616,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,0.11745,0.466727638,0.344283386,0.3316133,20.32,30.48,36.576
Little Bear,2012,lb,lb_1838,Test,NM,13,430892.6905,3702269.844,1,2013-07-23 00:00:00,965.777616,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,0.11745,0.466727638,0.344283386,0.3316133,7.62,8.89,10.16
Little Bear,2012,lb,lb_1869,Test,NM,13,431145.1905,3702294.844,1,2013-07-10 00:00:00,637.514953,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,0.0270389,0.189298725,0.258806976,3.5475347,20.32,30.48,36.576
Little Bear,2012,lb,lb_1869,Test,NM,13,431145.1905,3702294.844,1,2013-07-23 00:00:00,637.514953,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,0.0270389,0.189298725,0.258806976,3.5475347,7.62,8.89,10.16
Little Bear,2012,lb,lb_1876,Test,NM,13,429635.1905,3702247.344,1,2013-07-10 00:00:00,2471.27,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,4.1573167,0.593021889,0.495340698,0.3148682,20.32,30.48,36.576
Little Bear,2012,lb,lb_1876,Test,NM,13,429635.1905,3702247.344,1,2013-07-23 00:00:00,2471.27,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,4.1573167,0.593021889,0.495340698,0.3148682,7.62,8.89,10.16
Little Bear,2012,lb,lb_1930,Test,NM,13,430498.9405,3702223.594,1,2013-07-10 00:00:00,1401.78,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,0.0452478,0.659402847,0.361524841,0.5368291,20.32,30.48,36.576
Little Bear,2012,lb,lb_1930,Test,NM,13,430498.9405,3702223.594,1,2013-07-23 00:00:00,1401.78,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,0.0452478,0.659402847,0.361524841,0.5368291,7.62,8.89,10.16
Little Bear,2012,lb,lb_1959,Test,NM,13,430055.1905,3702137.344,1,2013-07-10 00:00:00,1977.85,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,0.101813,0.566560249,0.436992889,0.3353475,20.32,30.48,36.576
Little Bear,2012,lb,lb_1959,Test,NM,13,430055.1905,3702137.344,1,2013-07-23 00:00:00,1977.85,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,0.101813,0.566560249,0.436992889,0.3353475,7.62,8.89,10.16
Little Bear,2012,lb,lb_2042,Test,NM,13,432895.1905,3701947.344,1,2013-07-10 00:00:00,1459.58,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,1.9077889,0.301962109,0.353828491,0.2914681,20.32,30.48,36.576
Little Bear,2012,lb,lb_2042,Test,NM,13,432895.1905,3701947.344,1,2013-07-23 00:00:00,1459.58,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,1.9077889,0.301962109,0.353828491,0.2914681,7.62,8.89,10.16
Little Bear,2012,lb,lb_2055,Test,NM,13,433220.1905,3701942.344,0,2013-07-10 00:00:00,1819.16,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,0.1698938,0.615362244,0.42485965,0.29792,20.32,30.48,36.576
Little Bear,2012,lb,lb_2055,Test,NM,13,433220.1905,3701942.344,0,2013-07-23 00:00:00,1819.16,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,0.1698938,0.615362244,0.42485965,0.29792,7.62,8.89,10.16
Little Bear,2012,lb,lb_2076,Test,NM,13,432507.6905,3701904.844,1,2013-07-10 00:00:00,1037.46,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,6.3585143,0.563969727,0.508007782,11.3604183,20.32,30.48,36.576
Little Bear,2012,lb,lb_2076,Test,NM,13,432507.6905,3701904.844,1,2013-07-23 00:00:00,1037.46,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,6.3585143,0.563969727,0.508007782,11.3604183,7.62,8.89,10.16
Little Bear,2012,lb,lb_2138,Test,NM,13,432660.1905,3701857.344,0,2013-07-10 00:00:00,1230.52,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,5.6201811,0.619340057,0.458848389,0.2825995,20.32,30.48,36.576
Little Bear,2012,lb,lb_2138,Test,NM,13,432660.1905,3701857.344,0,2013-07-23 00:00:00,1230.52,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,5.6201811,0.619340057,0.458848389,0.2825995,7.62,8.89,10.16
Little Bear,2012,lb,lb_2200,Test,NM,13,434895.1905,3701637.344,0,2013-07-10 00:00:00,3945.41,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,5.6048946,0.417704811,0.542101746,0.26409,20.32,30.48,36.576
Little Bear,2012,lb,lb_2200,Test,NM,13,434895.1905,3701637.344,0,2013-07-23 00:00:00,3945.41,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,5.6048946,0.417704811,0.542101746,0.26409,7.62,8.89,10.16
Little Bear,2012,lb,lb_2230,Test,NM,13,434557.6905,3701644.844,0,2013-07-10 00:00:00,3551.63,2013-07-07 12:00:00,2013-07-07 13:30:00,1.5,37.846,25.230667,81.28,60.96,36.576,0.3654952,0.50530323,0.549810913,0.2655392,20.32,30.48,36.576
Little Bear,2012,lb,lb_2230,Test,NM,13,434557.6905,3701644.844,0,2013-07-23 00:00:00,3551.63,2013-07-20 14:45:00,2013-07-20 17:15:00,2.5,14.478,5.7912,30.48,17.78,10.16,0.3654952,0.50530323,0.549810913,0.2655392,7.62,8.89,10.16
Little Bear,2012,lb,lb_4133,Test,NM,13,430602.6905,3697554.844,1,2013-07-10 00:00:00,2083.52,2013-07-07 12:15:00,2013-07-07 15:15:00,3.0,18.034,6.011333,27.432,19.304,10.414,0.94526,0.773995743,0.581846375,0.29,6.858,9.652,10.414
Little Bear,2012,lb,lb_4133,Test,NM,13,430602.6905,3697554.844,1,2013-07-23 00:00:00,2083.52,2013-07-12 11:45:00,2013-07-12 12:45:00,1.0,10.922,10.922,16.256,15.24,8.89,0.94526,0.773995743,0.581846375,0.29,4.064,7.62,8.89
Little Bear,2012,lb,lb_4254,Test,NM,13,430987.6905,3697269.844,1,2013-07-10 00:00:00,2232.03,2013-07-07 12:15:00,2013-07-07 15:15:00,3.0,18.034,6.011333,27.432,19.304,10.414,0.988615,0.698890991,0.590250977,0.29,6.858,9.652,10.414
Little Bear,2012,lb,lb_4254,Test,NM,13,430987.6905,3697269.844,1,2013-07-23 00:00:00,2232.03,2013-07-12 11:45:00,2013-07-12 12:45:00,1.0,10.922,10.922,16.256,15.24,8.89,0.988615,0.698890991,0.590250977,0.29,4.064,7.62,8.89
Little Bear,2012,lb,lb_4286,Test,NM,13,430745.1905,3697277.344,1,2013-07-10 00:00:00,2267.54,2013-07-07 12:15:00,2013-07-07 15:15:00,3.0,18.034,6.011333,27.432,19.304,10.414,0.175825,0.733920975,0.549515442,0.29,6.858,9.652,10.414
Little Bear,2012,lb,lb_4286,Test,NM,13,430745.1905,3697277.344,1,2013-07-23 00:00:00,2267.54,2013-07-12 11:45:00,2013-07-12 12:45:00,1.0,10.922,10.922,16.256,15.24,8.89,0.175825,0.733920975,0.549515442,0.29,4.064,7.62,8.89
Little Bear,2012,lb,lb_4319,Test,NM,13,431150.1905,3697092.344,0,2013-07-10 00:00:00,2347.28,2013-07-07 12:15:00,2013-07-07 15:15:00,3.0,18.034,6.011333,27.432,19.304,10.414,0.2883167,0.538746948,0.447319275,0.2899999,6.858,9.652,10.414
Monument,2011,mmt,mmt_1307,Test,AZ,12,567931.1578,3478415.923,0,2011-08-13 00:00:00,1546.32,2011-08-13 14:56:00,2011-08-13 17:57:00,3.02,7.0,2.32018562,12.0,6.0,3.0,1.492975,0.182904873,0.440224731,0.0,3.0,3.0,3.0
Monument,2011,mmt,mmt_2140,Test,AZ,12,568551.1578,3475905.923,0,2011-08-13 00:00:00,1480.27,2011-08-13 14:56:00,2011-08-13 17:57:00,3.02,7.0,2.32018562,12.0,6.0,3.0,0.1150476,0.693670883,0.533310791,0.0,3.0,3.0,3.0
Monument,2011,mmt,mmt_2189,Test,AZ,12,568676.1578,3475735.923,0,2011-08-13 00:00:00,1626.8,2011-08-13 14:56:00,2011-08-13 17:57:00,3.02,7.0,2.32018562,12.0,6.0,3.0,1.5815231,0.884459457,0.582817627,0.0,3.0,3.0,3.0
Monument,2011,mmt,mmt_3040,Test,AZ,12,571576.1578,3473425.923,0,2011-08-11 00:00:00,3902.61,2011-08-11 13:10:00,2011-08-11 14:19:00,1.15,7.0,6.08695652,16.0,10.0,6.0,2.4505751,0.57487114,0.323664459,0.0,4.0,5.0,6.0
Monument,2011,mmt,mmt_3040,Test,AZ,12,571576.1578,3473425.923,0,2011-08-13 00:00:00,3902.61,2011-08-13 16:52:00,2011-08-13 18:31:00,1.65,13.0,7.87878788,44.0,24.0,12.0,2.4505751,0.57487114,0.323664459,0.0,11.0,12.0,12.0
Monument,2011,mmt,mmt_3748,Test,AZ,12,570758.6578,3471783.423,1,2011-08-11 00:00:00,1695.01,2011-08-11 13:10:00,2011-08-11 14:19:00,1.15,7.0,6.08695652,16.0,10.0,6.0,4.5113091,0.753850937,0.517388733,0.0,4.0,5.0,6.0
Monument,2011,mmt,mmt_3748,Test,AZ,12,570758.6578,3471783.423,0,2011-08-13 00:00:00,1695.01,2011-08-13 16:52:00,2011-08-13 18:31:00,1.65,13.0,7.87878788,44.0,24.0,12.0,4.5113091,0.753850937,0.517388733,0.0,11.0,12.0,12.0
Monument,2011,mmt,mmt_3976,Test,AZ,12,570366.1578,3471145.923,0,2011-08-11 00:00:00,820.419023,2011-08-11 13:10:00,2011-08-11 14:19:00,1.15,7.0,6.08695652,16.0,10.0,6.0,2.7516923,0.747833939,0.484195679,0.0,4.0,5.0,6.0
Monument,2011,mmt,mmt_3976,Test,AZ,12,570366.1578,3471145.923,0,2011-08-13 00:00:00,820.419023,2011-08-13 16:52:00,2011-08-13 18:31:00,1.65,13.0,7.87878788,44.0,24.0,12.0,2.7516923,0.747833939,0.484195679,0.0,11.0,12.0,12.0
Monument,2011,mmt,mmt_4342,Test,AZ,12,566546.1578,3470040.923,0,2011-08-11 00:00:00,3891.67,2011-08-11 13:10:00,2011-08-11 14:19:00,1.15,7.0,6.08695652,16.0,10.0,6.0,1.68025,0.225268364,0.272842651,0.0,4.0,5.0,6.0
Monument,2011,mmt,mmt_4342,Test,AZ,12,566546.1578,3470040.923,1,2011-08-13 00:00:00,3891.67,2011-08-13 16:52:00,2011-08-13 18:31:00,1.65,13.0,7.87878788,44.0,24.0,12.0,1.68025,0.225268364,0.272842651,0.0,11.0,12.0,12.0
Monument,2011,mmt,mmt_5176,Test,AZ,12,570893.6578,3468148.423,0,2011-08-11 00:00:00,3164.95,2011-08-11 13:10:00,2011-08-11 14:19:00,1.15,7.0,6.08695652,16.0,10.0,6.0,0.0201,0.124378109,0.303621887,0.0,4.0,5.0,6.0
Monument,2011,mmt,mmt_5176,Test,AZ,12,570893.6578,3468148.423,0,2011-08-13 00:00:00,3164.95,2011-08-13 16:52:00,2011-08-13 18:31:00,1.65,13.0,7.87878788,44.0,24.0,12.0,0.0201,0.124378109,0.303621887,0.0,11.0,12.0,12.0
Missionary Ridge,2002,mr,mr_3061,Test,CO,13,252348.6912,4145133.834,0,2002-08-08 00:00:00,1941.1,2002-08-08 06:30:00,2002-08-08 14:25:00,8.0,9.398,1.17475,21.336,10.668,5.334,1.1956249,0.301178856,0.238450882,0.2993079,5.334,5.334,5.334
Missionary Ridge,2002,mr,mr_5375,Test,CO,13,250413.6912,4142268.834,0,9/10-9/12/2002,3785.06,2002-09-10 15:10:00,2002-09-12 12:55:00,45.833333,55.88,1.2192,22.352,14.224,10.16,5.5786896,0.484734383,0.3512341,0.2900977,5.588,7.112,10.16
Missionary Ridge,2002,mr,mr_5375,Test,CO,13,250413.6912,4142268.834,1,2002-09-07 00:00:00,3785.06,2002-09-06 20:45:00,2002-09-08 06:00:00,33.333333,31.75,0.9525,26.416,20.828,11.176,5.5786896,0.484734383,0.3512341,0.2900977,6.604,10.414,11.176
Missionary Ridge,2002,mr,mr_5914,Test,CO,13,272786.1912,4141746.334,1,2002-08-03 00:00:00,3772.44,2002-08-03 12:20:00,2002-08-03 13:15:00,1.0,3.556,3.556,8.128,6.604,3.556,1.8568684,0.201129227,0.423079987,0.2898802,2.032,3.302,3.556
Missionary Ridge,2002,mr,mr_5914,Test,CO,13,272786.1912,4141746.334,1,2002-08-08 00:00:00,3772.44,2002-08-08 07:30:00,2002-08-08 14:50:00,7.416667,5.334,0.719191,19.304,10.16,5.08,1.8568684,0.201129227,0.423079987,0.2898802,4.826,5.08,5.08
Missionary Ridge,2002,mr,mr_5914,Test,CO,13,272786.1912,4141746.334,1,9/10-9/12/2002,3772.44,2002-09-10 14:15:00,2002-09-12 08:40:00,42.5,59.436,1.398494,15.24,9.144,7.874,1.8568684,0.201129227,0.423079987,0.2898802,3.81,4.572,7.874
Missionary Ridge,2002,mr,mr_7321,Test,CO,13,271598.6912,4140418.834,0,9/10-9/12/2002,3597.46,2002-09-10 14:15:00,2002-09-12 08:40:00,42.5,59.436,1.398494,15.24,9.144,7.874,5.1340914,0.177453461,0.369753479,0.2900003,3.81,4.572,7.874
Missionary Ridge,2002,mr,mr_7395,Test,CO,13,273308.6912,4139813.834,1,2002-07-23 00:00:00,2775.83,2002-07-22 16:10:00,2002-07-22 19:30:00,3.416667,14.478,4.237463,13.208,10.668,6.858,0.9809091,0.363708992,0.488626953,0.2918189,3.302,5.334,6.858
Missionary Ridge,2002,mr,mr_7437,Test,CO,13,273761.1912,4139971.334,1,2002-07-23 00:00:00,3002.62,2002-07-22 16:10:00,2002-07-22 19:30:00,3.416667,14.478,4.237463,13.208,10.668,6.858,4.0684762,0.172278175,0.29134195,0.291595,3.302,5.334,6.858
Missionary Ridge,2002,mr,mr_7845,Test,CO,13,272621.1912,4139401.334,1,2002-07-23 00:00:00,2733.52,2002-07-22 16:10:00,2002-07-22 19:30:00,3.416667,14.478,4.237463,13.208,10.668,6.858,1.79942,0.439948654,0.422646515,0.2935909,3.302,5.334,6.858
Missionary Ridge,2002,mr,mr_8185,Test,CO,13,248678.6912,4139133.834,1,2002-08-29 00:00:00,3742.54,2002-08-29 12:30:00,2002-08-29 15:10:00,2.75,2.794,1.016,6.096,3.556,2.286,4.155232,0.52674839,0.388528442,0.2912383,1.524,1.778,2.286
Missionary Ridge,2002,mr,mr_8185,Test,CO,13,248678.6912,4139133.834,0,9/10-9/12/2002,3742.54,2002-09-10 19:50:00,2002-09-12 08:05:00,36.333333,52.324,1.44011,30.48,19.812,13.97,4.155232,0.52674839,0.388528442,0.2912383,7.62,9.906,13.97
Missionary Ridge,2002,mr,mr_9039,Test,CO,13,268468.6912,4137873.834,0,2002-08-20 00:00:00,3850.83,2002-08-20 20:25:00,2002-08-21 13:55:00,17.583333,11.43,0.650047,19.304,11.176,7.366,0.80017,0.061763144,0.189733383,0.2989659,4.826,5.588,7.366
Missionary Ridge,2002,mr,mr_9269,Test,CO,13,248203.6912,4137103.834,1,9/10-9/12/2002,1997.13,2002-09-10 19:50:00,2002-09-12 08:05:00,36.333333,52.324,1.44011,30.48,19.812,13.97,2.361032,0.431548996,0.286436005,0.2925147,7.62,9.906,13.97
Missionary Ridge,2002,mr,mr_9269,Test,CO,13,248203.6912,4137103.834,1,2002-09-07 00:00:00,1997.13,2002-09-07 08:15:00,2002-09-08 05:40:00,21.5,11.938,0.555256,11.176,8.636,4.318,2.361032,0.431548996,0.286436005,0.2925147,2.794,4.318,4.318
Poomacha,2007,poo,poo_2161,Training,CA,11,502091.9634,3688685.016,0,2008-01-22 00:00:00,3818.74,2008-01-26 16:54:00,2008-01-28 12:28:00,43.583,55.63,1.28,13.21,8.64,6.6,1.1451401,0.165445347,0.181423599,0.1531158,3.3025,4.32,6.6
Poomacha,2007,poo,poo_2829,Training,CA,11,511114.4634,3684967.516,1,2008-01-04 00:00:00,976.254232,2008-01-04 22:37:00,2008-01-07 10:11:00,59.567,197.2,3.31,23.2,17.2,15.4,0.2271208,0.535435905,0.434573731,0.1987807,5.8,8.6,15.4
Poomacha,2007,poo,poo_2831,Training,CA,11,511346.9634,3685060.016,1,2008-01-22 00:00:00,653.083957,2008-01-26 18:53:00,2008-01-28 15:16:00,44.383,87.6,1.97,24.8,20.4,12.8,0.97445,0.215901585,0.296689789,0.248117,6.2,10.2,12.8
Poomacha,2007,poo,poo_2831,Training,CA,11,511346.9634,3685060.016,1,2008-01-04 00:00:00,653.083957,2008-01-04 22:37:00,2008-01-07 10:11:00,59.567,197.2,3.31,23.2,17.2,15.4,0.97445,0.215901585,0.296689789,0.248117,5.8,8.6,15.4
Poomacha,2007,poo,poo_2888,Training,CA,11,511649.4634,3685072.516,1,2008-01-22 00:00:00,408.321737,2008-01-26 18:53:00,2008-01-28 15:16:00,44.383,87.6,1.97,24.8,20.4,12.8,0.1587591,0.3458675,0.448667267,0.2407913,6.2,10.2,12.8
Poomacha,2007,poo,poo_2888,Training,CA,11,511649.4634,3685072.516,1,2008-01-04 00:00:00,408.321737,2008-01-04 22:37:00,2008-01-07 10:11:00,59.567,197.2,3.31,23.2,17.2,15.4,0.1587591,0.3458675,0.448667267,0.2407913,5.8,8.6,15.4
Poomacha,2007,poo,poo_3097,Training,CA,11,510401.9634,3684295.016,0,2008-01-22 00:00:00,2170.98,2008-01-26 18:53:00,2008-01-28 15:16:00,44.383,87.6,1.97,24.8,20.4,12.8,0.1307412,0.439083519,0.337842743,0.1600574,6.2,10.2,12.8
Poomacha,2007,poo,poo_3097,Training,CA,11,510401.9634,3684295.016,1,2008-01-04 00:00:00,2170.98,2008-01-04 22:37:00,2008-01-07 10:11:00,59.567,197.2,3.31,23.2,17.2,15.4,0.1307412,0.439083519,0.337842743,0.1600574,5.8,8.6,15.4
Poomacha,2007,poo,poo_3160,Training,CA,11,509054.4634,3684067.516,1,2008-01-22 00:00:00,3578.23,2008-01-26 18:53:00,2008-01-28 15:16:00,44.383,87.6,1.97,24.8,20.4,12.8,0.75104,0.568164444,0.489918457,0.1990076,6.2,10.2,12.8
Poomacha,2007,poo,poo_3439,Training,CA,11,511554.4634,3683202.516,1,2008-01-04 00:00:00,2400.2,2008-01-04 22:37:00,2008-01-07 10:11:00,59.567,197.2,3.31,23.2,17.2,15.4,1.5275333,0.595467758,0.470557983,0.172881,5.8,8.6,15.4
Poomacha,2007,poo,poo_3439,Training,CA,11,511554.4634,3683202.516,1,2007-11-30 00:00:00,2634.91,2007-11-30 03:19:00,2007-11-30 16:20:00,13.0166667,99.06,7.61024325,28.448,21.844,18.034,1.5275333,0.595467758,0.470557983,0.172881,7.112,10.922,18.034
Poomacha,2007,poo,poo_3440,Training,CA,11,511654.4634,3683147.516,1,2008-01-22 00:00:00,2457.44,2008-01-26 18:53:00,2008-01-28 15:16:00,44.383,87.6,1.97,24.8,20.4,12.8,4.2660942,0.574392128,0.525386902,0.2172451,6.2,10.2,12.8
Poomacha,2007,poo,poo_3440,Training,CA,11,511654.4634,3683147.516,1,2008-01-04 00:00:00,2457.44,2008-01-04 22:37:00,2008-01-07 10:11:00,59.567,197.2,3.31,23.2,17.2,15.4,4.2660942,0.574392128,0.525386902,0.2172451,5.8,8.6,15.4
Poomacha,2007,poo,poo_3440,Training,CA,11,511654.4634,3683147.516,1,2007-11-30 00:00:00,2483.43,2007-11-30 03:19:00,2007-11-30 16:20:00,13.0166667,99.06,7.61024325,28.448,21.844,18.034,4.2660942,0.574392128,0.525386902,0.2172451,7.112,10.922,18.034
Poomacha,2007,poo,poo_3455,Training,CA,11,512099.4634,3683232.516,1,2008-01-22 00:00:00,2344.93,2008-01-26 18:53:00,2008-01-28 15:16:00,44.383,87.6,1.97,24.8,20.4,12.8,0.24682,0.47238842,0.487622406,0.1600001,6.2,10.2,12.8
Poomacha,2007,poo,poo_3455,Training,CA,11,512099.4634,3683232.516,1,2008-01-04 00:00:00,2344.93,2008-01-04 22:37:00,2008-01-07 10:11:00,59.567,197.2,3.31,23.2,17.2,15.4,0.24682,0.47238842,0.487622406,0.1600001,5.8,8.6,15.4
Poomacha,2007,poo,poo_3654,Training,CA,11,512014.4634,3682652.516,1,2008-01-22 00:00:00,3050.83,2008-01-26 18:53:00,2008-01-28 15:16:00,44.383,87.6,1.97,24.8,20.4,12.8,1.2162312,0.255309219,0.341515411,0.1885283,6.2,10.2,12.8
Poomacha,2007,poo,poo_3690,Training,CA,11,513294.4634,3682587.516,1,2007-11-30 00:00:00,679.399789,2007-11-30 03:19:00,2007-11-30 16:20:00,13.0166667,99.06,7.61024325,28.448,21.844,18.034,5.9675798,0.327278175,0.304296814,0.2499617,7.112,10.922,18.034
Poomacha,2007,poo,poo_3850,Training,CA,11,513414.4634,3682182.516,1,2008-01-22 00:00:00,3147.17,2008-01-26 18:48:00,2008-01-28 15:20:00,44.55,105.2,2.36,13.6,10.4,8.6,6.5212002,0.303505325,0.295312958,0.244227,3.4,5.2,8.6
Poomacha,2007,poo,poo_3850,Training,CA,11,513414.4634,3682182.516,1,2008-01-04 00:00:00,3994.59,2008-01-04 22:37:00,2008-01-07 10:11:00,59.567,197.2,3.31,23.2,17.2,15.4,6.5212002,0.303505325,0.295312958,0.244227,5.8,8.6,15.4
Poomacha,2007,poo,poo_4058,Training,CA,11,513674.4634,3681697.516,1,2008-01-22 00:00:00,3730.78,2008-01-26 18:48:00,2008-01-28 15:20:00,44.55,105.2,2.36,13.6,10.4,8.6,7.290832,0.278419685,0.275958832,0.2373524,3.4,5.2,8.6
Santiago,2007,san,san_2136,Training,CA,11,442469.2469,3730985.996,1,2008-01-04 00:00:00,1732.39,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,0.3387688,0.33384861,0.331973114,0.2890507,6.8,13.0,23.8
Santiago,2007,san,san_2158,Training,CA,11,443484.2469,3730910.996,1,2008-01-04 00:00:00,1364.56,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,0.0313632,0.821837234,0.434031464,0.27,6.8,13.0,23.8
Santiago,2007,san,san_2163,Training,CA,11,442565.4969,3730859.746,1,2008-01-04 00:00:00,1557.51,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,0.0295471,0.262171955,0.346775055,0.31,6.8,13.0,23.8
Santiago,2007,san,san_2390,Training,CA,11,443506.7469,3730408.496,1,2008-01-04 00:00:00,329.4372,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,0.0673789,0.660539169,0.397783752,0.2700001,6.8,13.0,23.8
Santiago,2007,san,san_2431,Training,CA,11,442589.2469,3730305.996,0,2008-01-04 00:00:00,1387.64,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,0.09363,0.106398506,0.237277893,0.3072537,6.8,13.0,23.8
Santiago,2007,san,san_2442,Training,CA,11,442759.2469,3730300.996,0,2008-01-04 00:00:00,1190.67,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,0.0864158,0.002341401,0.236974472,0.2918339,6.8,13.0,23.8
Santiago,2007,san,san_2496,Training,CA,11,442899.2469,3730155.996,0,2008-01-04 00:00:00,931.46867,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,0.5419313,0.538322144,0.380590149,0.2715336,6.8,13.0,23.8
Santiago,2007,san,san_2572,Training,CA,11,442254.2469,3730105.996,1,2008-01-04 00:00:00,1733.46,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,1.1999578,0.442371101,0.265782318,0.3080758,6.8,13.0,23.8
Santiago,2007,san,san_2591,Training,CA,11,443356.7469,3729913.496,0,2008-01-04 00:00:00,553.896383,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,0.1015,0.186223774,0.292557129,0.27,6.8,13.0,23.8
Santiago,2007,san,san_2751,Training,CA,11,443794.2469,3729645.996,0,2008-01-04 00:00:00,719.253014,2008-01-04 14:07:00,2008-01-05 14:10:00,24.067,124.6,5.18,27.2,26.0,23.8,1.73145,0.374429131,0.320230011,0.2700505,6.8,13.0,23.8
Santiago,2007,san,san_694,Training,CA,11,446039.2469,3734000.996,0,2008-01-04 00:00:00,3525.85,2008-01-04 17:59:00,2008-01-05 07:50:00,13.85,33.2,2.4,8.8,7.6,6.6,1.8855429,0.574193611,0.402857575,0.2700004,2.2,3.8,6.6
Santiago,2007,san,san_825,Training,CA,11,449289.2469,3734775.996,0,2008-01-04 00:00:00,2808.21,2008-01-04 17:59:00,2008-01-05 07:50:00,13.85,33.2,2.4,8.8,7.6,6.6,3.5036571,0.0,0.100595772,0.2700001,2.2,3.8,6.6
Sayre,2008,say,say_1084,Training,CA,11,364777.9273,3799707.094,1,2009-02-16 00:00:00,1185.46,2009-02-16 03:19:00,2009-02-17 16:42:00,37.383,42.2,1.13,11.2,6.4,4.8,0.05924,0.562630959,0.563207581,0.2136472,2.8,3.2,4.8
Sayre,2008,say,say_1084,Training,CA,11,364777.9273,3799707.094,0,2008-12-18 00:00:00,1185.46,2008-12-17 10:25:00,2008-12-17 18:19:00,7.9,18.4,2.33,4.8,4.0,3.6,0.05924,0.562630959,0.563207581,0.2136472,1.2,2.0,3.6
